Token	POS-Tag	OOV	Id	Index	Documento
prisão	NOUN	0	175	4	PF cumpre mandado de prisão temporária de distribuidor de células falsas
temporária	ADJ	0	175	5	PF cumpre mandado de prisão temporária de distribuidor de células falsas
de	ADP	0	175	6	PF cumpre mandado de prisão temporária de distribuidor de células falsas
distribuidor	NOUN	1	175	7	PF cumpre mandado de prisão temporária de distribuidor de células falsas
de	ADP	0	175	8	PF cumpre mandado de prisão temporária de distribuidor de células falsas
células	NOUN	0	175	9	PF cumpre mandado de prisão temporária de distribuidor de células falsas
falsas	ADJ	0	175	10	PF cumpre mandado de prisão temporária de distribuidor de células falsas
Polícia	PROPN	0	176	0	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
Federal	PROPN	0	176	1	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
realiza	VERB	0	176	2	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
extradição	NOUN	1	176	3	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
de	ADP	0	176	4	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
cidadão	NOUN	0	176	5	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
paraguaio	ADJ	1	176	6	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
,	PUNCT	0	176	7	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
com	ADP	0	176	8	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
destino	NOUN	0	176	9	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
à	ADP	0	176	10	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
cidade	NOUN	0	176	11	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
de	ADP	0	176	12	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
Buenos	PROPN	0	176	13	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
Aires	PROPN	0	176	14	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
Argentina	PROPN	0	176	15	Polícia Federal realiza extradição de cidadão paraguaio , com destino à cidade de Buenos Aires Argentina
Polícia	PROPN	0	177	0	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
Federal	PROPN	0	177	1	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
realiza	VERB	0	177	2	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
primeira	ADJ	0	177	3	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
apreensão	NOUN	1	177	4	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
de	ADP	0	177	5	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
cocaína	NOUN	1	177	6	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
do	ADP	0	177	7	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
ano	NOUN	0	177	8	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
de	ADP	0	177	9	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
2021	NUM	1	177	10	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
no	ADP	0	177	11	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
aeroporto	NOUN	0	177	12	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
internacional	ADJ	0	177	13	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
dos	ADP	0	177	14	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
Guararapes	PROPN	1	177	15	Polícia Federal realiza primeira apreensão de cocaína do ano de 2021 no aeroporto internacional dos Guararapes
PF	PROPN	1	178	0	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
participa	VERB	0	178	1	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
da	ADP	0	178	2	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
Operação	PROPN	0	178	3	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
Concórdia	PROPN	1	178	4	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
para	SCONJ	0	178	5	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
combater	VERB	0	178	6	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
tráfico	NOUN	0	178	7	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
de	ADP	0	178	8	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
drogas	NOUN	0	178	9	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
e	CCONJ	0	178	10	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
armas	NOUN	0	178	11	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
no	ADP	0	178	12	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
Rio	PROPN	0	178	13	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
Grande	PROPN	0	178	14	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
do	ADP	0	178	15	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
Norte	PROPN	0	178	16	PF participa da Operação Concórdia para combater tráfico de drogas e armas no Rio Grande do Norte
PF	PROPN	1	179	0	PF apreende mais de uma tonelada de maconha
apreende	VERB	1	179	1	PF apreende mais de uma tonelada de maconha
mais	ADV	0	179	2	PF apreende mais de uma tonelada de maconha
de	ADP	0	179	3	PF apreende mais de uma tonelada de maconha
uma	DET	0	179	4	PF apreende mais de uma tonelada de maconha
tonelada	NOUN	1	179	5	PF apreende mais de uma tonelada de maconha
de	ADP	0	179	6	PF apreende mais de uma tonelada de maconha
maconha	NOUN	1	179	7	PF apreende mais de uma tonelada de maconha
PF	PROPN	1	180	0	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
e	CCONJ	0	180	1	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
BPFRON	PROPN	1	180	2	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
apreendem	VERB	1	180	3	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
dois	NUM	0	180	4	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
veículos	NOUN	0	180	5	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
carregados	VERB	1	180	6	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
com	ADP	0	180	7	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
cigarros	NOUN	1	180	8	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
paraguaios	ADJ	1	180	9	PF e BPFRON apreendem dois veículos carregados com cigarros paraguaios
PF	PROPN	1	181	0	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
e	CCONJ	0	181	1	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
BPFRON	PROPN	1	181	2	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
apreendem	VERB	1	181	3	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
carreta	NOUN	1	181	4	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
bi	PROPN	0	181	5	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
-	PUNCT	0	181	6	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
trem	NOUN	0	181	7	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
carregada	VERB	1	181	8	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
com	ADP	0	181	9	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
cigarros	NOUN	1	181	10	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
contrabandeados	VERB	1	181	11	PF e BPFRON apreendem carreta bi - trem carregada com cigarros contrabandeados
PF	PROPN	1	182	0	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
e	CCONJ	0	182	1	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
BPFRON	PROPN	1	182	2	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
apreendem	VERB	1	182	3	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
três	NUM	0	182	4	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
veículos	NOUN	0	182	5	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
carregados	VERB	1	182	6	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
com	ADP	0	182	7	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
cigarros	NOUN	1	182	8	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
paraguaios	ADJ	1	182	9	PF e BPFRON apreendem três veículos carregados com cigarros paraguaios
PF	PROPN	1	183	0	PF apreende droga despachada pelos Correios
apreende	VERB	1	183	1	PF apreende droga despachada pelos Correios
droga	NOUN	0	183	2	PF apreende droga despachada pelos Correios
despachada	VERB	1	183	3	PF apreende droga despachada pelos Correios
pelos	ADP	0	183	4	PF apreende droga despachada pelos Correios
Correios	NOUN	1	183	5	PF apreende droga despachada pelos Correios
PF	PROPN	1	184	0	PF prende foragido da Justiça em Redenção PA
prende	VERB	1	184	1	PF prende foragido da Justiça em Redenção PA
foragido	NOUN	1	184	2	PF prende foragido da Justiça em Redenção PA
da	ADP	0	184	3	PF prende foragido da Justiça em Redenção PA
Justiça	NOUN	0	184	4	PF prende foragido da Justiça em Redenção PA
em	ADP	0	184	5	PF prende foragido da Justiça em Redenção PA
Redenção	PROPN	1	184	6	PF prende foragido da Justiça em Redenção PA
PA	PROPN	0	184	7	PF prende foragido da Justiça em Redenção PA
PF	PROPN	1	185	0	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
prende	VERB	1	185	1	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
passageiros	NOUN	0	185	2	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
com	ADP	0	185	3	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
droga	NOUN	0	185	4	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
fixada	VERB	1	185	5	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
ao	ADP	0	185	6	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
corpo	NOUN	0	185	7	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
e	CCONJ	0	185	8	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
dentro	ADV	0	185	9	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
de	ADP	0	185	10	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
embalagens	NOUN	1	185	11	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
de	ADP	0	185	12	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
produtos	NOUN	0	185	13	PF prende passageiros com droga fixada ao corpo e dentro de embalagens de produtos
PF	PROPN	1	186	0	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
e	CCONJ	0	186	1	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
BPFRON	PROPN	1	186	2	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
apreendem	VERB	1	186	3	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
carregamento	NOUN	1	186	4	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
de	ADP	0	186	5	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
cigarros	NOUN	1	186	6	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
contrabandeados	VERB	1	186	7	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
em	ADP	0	186	8	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
Terra	PROPN	0	186	9	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
Roxa	PROPN	1	186	10	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
PR	PROPN	0	186	11	PF e BPFRON apreendem carregamento de cigarros contrabandeados em Terra Roxa PR
PF	PROPN	1	187	0	PF prende passageiro com droga oculta em fundo falso de mala
prende	VERB	1	187	1	PF prende passageiro com droga oculta em fundo falso de mala
passageiro	NOUN	1	187	2	PF prende passageiro com droga oculta em fundo falso de mala
com	ADP	0	187	3	PF prende passageiro com droga oculta em fundo falso de mala
droga	NOUN	0	187	4	PF prende passageiro com droga oculta em fundo falso de mala
oculta	VERB	1	187	5	PF prende passageiro com droga oculta em fundo falso de mala
em	ADP	0	187	6	PF prende passageiro com droga oculta em fundo falso de mala
fundo	NOUN	0	187	7	PF prende passageiro com droga oculta em fundo falso de mala
falso	ADJ	0	187	8	PF prende passageiro com droga oculta em fundo falso de mala
de	ADP	0	187	9	PF prende passageiro com droga oculta em fundo falso de mala
mala	NOUN	0	187	10	PF prende passageiro com droga oculta em fundo falso de mala
PF	PROPN	1	188	0	PF deflagra a Operação Hermano para apurar esquema de corrupção em Iracema RR
deflagra	VERB	1	188	1	PF deflagra a Operação Hermano para apurar esquema de corrupção em Iracema RR
a	DET	0	188	2	PF deflagra a Operação Hermano para apurar esquema de corrupção em Iracema RR
Operação	PROPN	0	188	3	PF deflagra a Operação Hermano para apurar esquema de corrupção em Iracema RR
Hermano	PROPN	1	188	4	PF deflagra a Operação Hermano para apurar esquema de corrupção em Iracema RR
