id;pos_documento
191;[[['Polícia', 'Federal', 'prende', 'homem', 'que', 'adquiriu', 'cédulas', 'falsas', 'em', 'redes', 'sociais'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ'], ['prende', 'adquiriu'], ['Polícia', 'Federal', 'prender', 'homem', 'que', 'adquirir', 'cédula', 'falso', 'em', 'rede', 'social']]]
192;[[['Polícia', 'Federal', 'e', 'Marinha', 'do', 'Brasil', 'realizam', 'ações', 'de', 'cooperação', 'internacional', 'para', 'interceptar', 'embarcação', 'carregada', 'com', 'cocaína'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SCONJ', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN'], ['realizam', 'interceptar', 'carregada'], ['Polícia', 'Federal', 'e', 'Marinha', 'de o', 'Brasil', 'realizar', 'ação', 'de', 'cooperação', 'internacional', 'para', 'interceptar', 'embarcação', 'carregar', 'com', 'cocaína']]]
193;[[['PF', 'prende', 'acusado', 'de', 'homicídio', 'por', 'meio', 'de', 'cooperação', 'policial', 'internacional'], ['PROPN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ'], ['prende acusado'], ['PF', 'prender', 'acusar', 'de', 'homicídio', 'por', 'meio', 'de', 'cooperação', 'policial', 'internacional']]]
194;[[['Polícia', 'Federal', 'combate', 'o', 'crime', 'de', 'descaminho', 'no', 'Rio', 'Grande', 'do', 'Sul'], ['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN'], ['combate'], ['Polícia', 'Federal', 'combater', 'o', 'crime', 'de', 'descaminho', 'em o', 'Rio', 'Grande', 'de o', 'Sul']]]
195;[[['Polícia', 'Federal', 'e', 'BPFRON', 'prendem', 'motorista', 'com', 'caminhão', 'carregado', 'com', 'cigarros', 'paraguaios'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADJ'], ['prendem', 'carregado'], ['Polícia', 'Federal', 'e', 'BPFRON', 'prender', 'motorista', 'com', 'caminhão', 'carregar', 'com', 'cigarro', 'paraguaio']]]
196;[[['Polícia', 'Federal', 'e', 'Marinha', 'do', 'Brasil', 'trazem', 'até', 'a', 'costa', 'de', 'Pernambuco', 'veleiro', 'interceptado', 'com', 'drogas', 'no', 'mar', 'territorial', 'brasileiro'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ'], ['trazem', 'interceptado'], ['Polícia', 'Federal', 'e', 'Marinha', 'de o', 'Brasil', 'trazer', 'até', 'o', 'costa', 'de', 'Pernambuco', 'veleiro', 'interceptar', 'com', 'droga', 'em o', 'mar', 'territorial', 'brasileiro']]]
197;[[['Operação', 'Kambaí', 'combate', 'a', 'prática', 'de', 'crimes', 'ambientais', 'em', 'terra', 'indígena'], ['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ'], ['combate'], ['Operação', 'Kambaí', 'combater', 'o', 'prática', 'de', 'crime', 'ambiental', 'em', 'terra', 'indígena']]]
198;[[['Polícia', 'Federal', 'apreende', 'cerca', 'de', 'meia', 'tonelada', 'de', 'cocaína', 'em', 'avião', 'no', 'aeroporto', 'de', 'Salvador', 'BA'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['apreende'], ['Polícia', 'Federal', 'apreender', 'cerca', 'de', 'meia', 'tonelada', 'de', 'cocaína', 'em', 'avião', 'em o', 'aeroporto', 'de', 'Salvador', 'BA']]]
199;[[['PF', 'incinera', '140', 'kg', 'de', 'droga', 'em', 'Cruzeiro', 'do', 'Sul'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['incinera'], ['PF', 'incinerar', '140', 'kg', 'de', 'droga', 'em', 'Cruzeiro', 'de o', 'Sul']]]
200;[[['PF', 'deflagra', 'Operação', 'Creeper', 'para', 'combater', 'fraudes', 'bancárias', 'no', 'Espírito', 'Santo'], ['PROPN', 'VERB', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN'], ['deflagra', 'combater'], ['PF', 'deflagrar', 'Operação', 'Creeper', 'para', 'combater', 'fraude', 'bancário', 'em o', 'Espírito', 'Santo']]]
201;[[['PF', 'prendeu', 'homem', 'que', 'recebeu', 'R', '1', 'mil', 'em', 'cédulas', 'falsas', 'pelos', 'Correios'], ['PROPN', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NUM', 'NUM', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['prendeu', 'recebeu'], ['PF', 'prender', 'homem', 'que', 'receber', 'R', '1', 'mil', 'em', 'cédula', 'falso', 'por o', 'correio']]]
202;[[['Polícia', 'Federal', 'e', 'SENAD', 'reiniciam', 'a', 'Operação', 'Nova', 'Aliança', 'para', 'erradicar', 'cultivos', 'de', 'Cannabis'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'PROPN'], ['reiniciam', 'erradicar'], ['Polícia', 'Federal', 'e', 'SENAD', 'reiniciar', 'o', 'Operação', 'Nova', 'Aliança', 'para', 'erradicar', 'cultivo', 'de', 'Cannabis']]]
203;[[['PF', 'deflagra', 'Operação'], ['PROPN', 'VERB', 'NOUN'], ['deflagra'], ['PF', 'deflagrar', 'Operação']], [['Reagente', 'II', 'para', 'apurar', 'desvios', 'de', 'recursos', 'públicos', 'destinados', 'ao', 'enfrentamento', 'à', 'COVID', '-', '19', 'em', 'Arraial', 'PI', 'e', 'Isaías', 'Coelho', 'PI'], ['NOUN', 'ADJ', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NUM', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN'], ['apurar', 'destinados'], ['Reagente', 'ii', 'para', 'apurar', 'desvio', 'de', 'recurso', 'público', 'destinar', 'a o', 'enfrentamento', 'a o', 'COVID', '-', '19', 'em', 'Arraial', 'PI', 'e', 'Isaías', 'Coelho', 'PI']]]
204;[[['PF', 'investiga', 'pessoa', 'que', 'atuava', 'ilegalmente', 'como', 'psicólogo', 'em', 'Rondônia'], ['PROPN', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['investiga', 'atuava'], ['PF', 'investigar', 'pessoa', 'que', 'atuar', 'ilegalmente', 'como', 'psicólogo', 'em', 'Rondônia']]]
205;[[['Polícia', 'Federal', 'prende', 'mulher', 'com', 'notas', 'falsas'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['prende'], ['Polícia', 'Federal', 'prender', 'mulher', 'com', 'nota', 'falso']]]
206;[[['Polícia', 'Federal', 'cumpre', 'mandados', 'de', 'busca', 'e', 'apreensão', 'em', 'Campo', 'Grande', 'MS'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['cumpre'], ['Polícia', 'Federal', 'cumprir', 'mandado', 'de', 'busca', 'e', 'apreensão', 'em', 'Campo', 'Grande', 'MS']]]
207;[[['PF', 'realiza', 'transporte', 'e', 'incineração', 'de', 'mais', 'de', '9', 'mil', 'quilos', 'de', 'drogas'], ['PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADV', 'ADP', 'NUM', 'NUM', 'NOUN', 'ADP', 'NOUN'], ['realiza'], ['PF', 'realizar', 'transporte', 'e', 'incineração', 'de', 'mais', 'de', '9', 'mil', 'quilo', 'de', 'droga']]]
208;[[['PF', 'combate', 'tráfico', 'internacional', 'de', 'drogas', 'no', 'Pará'], ['PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['combate'], ['PF', 'combate', 'tráfico', 'internacional', 'de', 'droga', 'em o', 'Pará']]]
209;[[['Policiais', 'federais', 'e', 'policiais', 'civis', 'apreendem', 'maconha', 'na', 'região', 'do', 'Lago', 'Itaipu', 'em', 'Entre', 'Rios', 'do', 'Oeste', 'PR'], ['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['apreendem'], ['policial', 'federal', 'e', 'policial', 'civil', 'apreender', 'maconha', 'em o', 'região', 'de o', 'Lago', 'Itaipu', 'em', 'Entre', 'Rios', 'de o', 'Oeste', 'PR']]]
210;[[['PF', 'combate', 'crime', 'organizado', 'na', 'fronteira', 'com', 'a', 'Guiana', 'Francesa'], ['PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN'], ['combate', 'organizado'], ['PF', 'combatir', 'crime', 'organizar', 'em o', 'fronteira', 'com', 'o', 'Guiana', 'Francesa']]]
211;[[['PF', 'e', 'BPFRON', 'apreende', 'mais', 'três', 'caminhões', 'carregados', 'de', 'cigarros', 'contrabandeados', 'em', 'Guaíra', 'PR'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'ADV', 'NUM', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN'], ['apreende', 'carregados', 'contrabandeados'], ['PF', 'e', 'BPFRON', 'apreender', 'mais', 'três', 'caminhão', 'carregar', 'de', 'cigarro', 'contrabandear', 'em', 'Guaíra', 'PR']]]
212;[[['PF', 'apreende', 'cocaína', 'dentro', 'de', 'embalagens', 'de', 'creme', 'de', 'cebolas', 'e', 'cumpre', 'mandado', 'de', 'prisão', 'em', 'desfavor', 'de', 'ex', '-', 'policial'], ['PROPN', 'VERB', 'NOUN', 'ADV', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN'], ['apreende', 'cumpre mandado'], ['PF', 'apreender', 'cocaína', 'dentro', 'de', 'embalagem', 'de', 'creme', 'de', 'cebola', 'e', 'cumprir', 'mandar', 'de', 'prisão', 'em', 'desfavor', 'de', 'ex', '-', 'policial']]]
213;[[['PF', 'apreende', 'mais', 'de', 'cinco', 'quilos', 'de', 'cocaína', 'dentro', 'de', 'casacos', 'e', 'em', 'revestimento', 'de', 'mala'], ['PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['apreende'], ['PF', 'apreender', 'mais', 'de', 'cinco', 'quilo', 'de', 'cocaína', 'dentro', 'de', 'casaco', 'e', 'em', 'revestimento', 'de', 'mala']]]
214;[[['PF', 'combate', 'o', 'tráfico', 'de', 'drogas', 'no', 'Acre'], ['PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['combate'], ['PF', 'combater', 'o', 'tráfico', 'de', 'droga', 'em o', 'Acre']]]
215;[[['PF', 'combate', 'disseminação', 'de', 'pornografia', 'com', 'conteúdo', 'infantojuvenil'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['combate'], ['PF', 'combatir', 'disseminação', 'de', 'pornografia', 'com', 'conteúdo', 'infantojuvenil']]]
216;[[['Polícia', 'Federal', 'deflagra', ',', 'em', 'Alagoas', ',', 'mais', 'uma', 'fase', 'de', 'Operação', 'Inocência'], ['PROPN', 'PROPN', 'VERB', 'PUNCT', 'ADP', 'PROPN', 'PUNCT', 'ADV', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['deflagra'], ['Polícia', 'Federal', 'deflagrar', ',', 'em', 'Alagoas', ',', 'mais', 'um', 'fase', 'de', 'Operação', 'Inocência']], [['Compartilhada'], ['VERB'], ['Compartilhada'], ['compartilhada']], [['2'], ['NUM'], [], ['2']]]
217;[[['Polícia', 'Federal', 'deflagra', 'Operação', 'UFR', 'GIO', 'para', 'investigar', 'esquema', 'de', 'crimes', 'eleitorais', 'no', 'Rio', 'de', 'Janeiro', '.'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PUNCT'], ['deflagra', 'investigar'], ['Polícia', 'Federal', 'deflagrar', 'Operação', 'UFR', 'GIO', 'para', 'investigar', 'esquema', 'de', 'crime', 'eleitoral', 'em o', 'Rio', 'de', 'Janeiro', '.']]]
218;[[['PF', 'desmantela', 'grupo', 'criminoso', 'especializado', 'no', 'contrabando', 'de', 'cigarros', 'de', 'origem', 'paraguaia'], ['PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['desmantela', 'especializado'], ['PF', 'desmantelar', 'grupo', 'criminoso', 'especializar', 'em o', 'contrabando', 'de', 'cigarro', 'de', 'origem', 'paraguaio']]]
219;[[['Operação', 'Quinta', 'Coluna', 'reprime', 'célula', 'criminosa', 'envolvida', 'com', 'tráfico', 'de', 'drogas', 'em', 'aeronaves', 'da', 'FAB'], ['PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['reprime', 'envolvida'], ['Operação', 'Quinta', 'Coluna', 'reprimer', 'célula', 'criminoso', 'envolver', 'com', 'tráfico', 'de', 'droga', 'em', 'aeronave', 'de o', 'FAB']]]
220;[[['PF', 'em', 'ação', 'conjunta', 'com', 'a', 'Receita', 'apreende', 'droga', 'e', 'petrechos', 'para', 'arma', 'de', 'fogo'], ['PROPN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['apreende'], ['PF', 'em', 'ação', 'conjunto', 'com', 'o', 'Receita', 'apreender', 'droga', 'e', 'petrecho', 'para', 'arma', 'de', 'fogo']]]
221;[[['PF', 'resgata', 'brasileiras', 'vítimas', 'de', 'tráfico', 'humano', 'na', 'Bolívia'], ['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['resgata'], ['PF', 'resgatar', 'brasileiro', 'vítima', 'de', 'tráfico', 'humano', 'em o', 'Bolívia']]]
222;[[['Polícia', 'Federal', 'incinera', 'mais', 'de', 'meia', 'tonelada', 'de', 'drogas', 'em', 'Tabatinga'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['incinera'], ['Polícia', 'Federal', 'incinerar', 'mais', 'de', 'meia', 'tonelar', 'de', 'droga', 'em', 'Tabatinga']]]
223;[[['Polícia', 'Federal', 'deflagra', 'Operação'], ['PROPN', 'PROPN', 'VERB', 'NOUN'], ['deflagra'], ['Polícia', 'Federal', 'deflagrar', 'Operação']], [['Ponto'], ['NOUN'], [], ['ponto']], [['Final'], ['NOUN'], [], ['final']], [['II'], ['ADJ'], ['II'], ['ii']]]
224;[[['Polícia', 'Federal', 'prende', 'homem', 'com', 'notas', 'falsas'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['prende'], ['Polícia', 'Federal', 'prender', 'homem', 'com', 'nota', 'falso']]]
225;[[['PF', 'prende', 'mulher', 'em', 'flagrante', 'por', 'tráfico', 'de', 'drogas'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['prende'], ['PF', 'prender', 'mulher', 'em', 'flagrante', 'por', 'tráfico', 'de', 'droga']]]
226;[[['Polícia', 'Federal', 'incinera', 'aproximadamente', 'meia', 'tonelada', 'de', 'drogas', 'no', 'Acre'], ['PROPN', 'PROPN', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['incinera'], ['Polícia', 'Federal', 'incinerar', 'aproximadamente', 'meia', 'tonelada', 'de', 'droga', 'em o', 'Acre']]]
227;[[['Polícia', 'Federal', 'combate', 'fraude', 'em', 'licenças', 'minerais', 'e', 'ambientais'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ'], ['combate'], ['Polícia', 'Federal', 'combatir', 'fraude', 'em', 'licença', 'mineral', 'e', 'ambiental']]]
228;[[['Polícia', 'Federal', 'deflagra', 'Operação', 'Fiscela', 'para', 'reprimir', 'crimes', 'contra', 'a', 'Previdência', 'Social'], ['PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN'], ['deflagra', 'reprimir'], ['Polícia', 'Federal', 'deflagrar', 'Operação', 'Fiscela', 'para', 'reprimir', 'crime', 'contra', 'o', 'Previdência', 'Social']]]
229;[[['Polícia', 'Federal', 'prende', 'quatro', 'pessoas', 'em', 'flagrante', 'por', 'descaminho', 'em', 'Foz', 'do', 'Iguaçu', 'PR'], ['PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['prende'], ['Polícia', 'Federal', 'prender', 'quatro', 'pessoa', 'em', 'flagrante', 'por', 'descaminho', 'em', 'Foz', 'de o', 'Iguaçu', 'PR']]]
230;[[['PF', 'e', 'BPFRON', 'apreendem', 'veículos', 'e', 'cigarro', 'contrabandeado'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB'], ['apreendem', 'contrabandeado'], ['PF', 'e', 'BPFRON', 'apreender', 'veículo', 'e', 'cigarro', 'contrabandear']]]
231;[[['Polícia', 'Federal', 'e', 'GEFRON', 'AC', 'realizaram', 'apreensão', 'de', 'mais', 'de', 'R', '60', 'mil'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'ADV', 'ADP', 'SYM', 'NUM', 'NUM'], ['realizaram'], ['Polícia', 'Federal', 'e', 'GEFRON', 'AC', 'realizar', 'apreensão', 'de', 'mais', 'de', 'R', '60', 'mil']]]
232;[[['PF', 'e', 'BPFRON', 'apreendem', 'um', 'veículo', 'carregado', 'com', 'cigarros', 'de', 'origem', 'paraguaia'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['apreendem', 'carregado'], ['PF', 'e', 'BPFRON', 'apreender', 'um', 'veículo', 'carregar', 'com', 'cigarro', 'de', 'origem', 'paraguaio']]]
233;[[['Polícia', 'Federal', 'prende', 'quatro', 'pessoas', 'por', 'promoção', 'de', 'migração', 'ilegal', 'na', 'fronteira', 'com', 'a', 'Guiana', '.'], ['PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT'], ['prende'], ['Polícia', 'Federal', 'prender', 'quatro', 'pessoa', 'por', 'promoção', 'de', 'migração', 'ilegal', 'em o', 'fronteira', 'com', 'o', 'Guiana', '.']]]
234;[[['Polícia', 'Federal', 'reprime', 'invasão', 'de', 'terras', 'no', 'Amapá'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['reprime'], ['Polícia', 'Federal', 'reprimer', 'invasão', 'de', 'terra', 'em o', 'Amapá']]]
235;[[['Nota', 'à', 'imprensa'], ['NOUN', 'ADP', 'NOUN'], [], ['Nota', 'a o', 'imprensa']]]
236;[[['Polícia', 'Federal', 'combate', 'crime', 'de', 'moeda', 'falsa', 'em', 'Bagé', 'RS'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN'], ['combate'], ['Polícia', 'Federal', 'combatir', 'crime', 'de', 'moeda', 'falso', 'em', 'Bagé', 'RS']]]
237;[[['PF', 'deflagra', 'Operação', 'Hydra', 'para', 'investigar', 'obtenção', 'fraudulenta', 'de', 'benefício', 'social'], ['PROPN', 'VERB', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ'], ['deflagra', 'investigar'], ['PF', 'deflagrar', 'Operação', 'Hydra', 'para', 'investigar', 'obtenção', 'fraudulento', 'de', 'benefício', 'social']]]
238;[[['Policiais', 'prendem', 'em', 'flagrante', 'duas', 'pessoas', ',', 'na', 'rodoviária', 'de', 'Céu', 'Azul', 'PR', ',', 'com', 'fuzis', 'e', 'carregadores'], ['NOUN', 'VERB', 'ADP', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'CCONJ', 'NOUN'], ['prendem'], ['policial', 'prender', 'em', 'flagrante', 'dois', 'pessoa', ',', 'em o', 'rodoviária', 'de', 'Céu', 'Azul', 'PR', ',', 'com', 'fuzil', 'e', 'carregador']]]
239;[[['A', 'Polícia', 'Federal', 'desarticula', 'esquema', 'de', 'desvios', 'de', 'Recursos', 'do', 'Fundo', 'Municipal', 'de', 'Saúde', 'em', 'Araguaína', 'TO', '.'], ['DET', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT'], ['desarticula'], ['o', 'Polícia', 'Federal', 'desarticular', 'esquema', 'de', 'desvio', 'de', 'Recursos', 'de o', 'Fundo', 'Municipal', 'de', 'Saúde', 'em', 'Araguaína', 'TO', '.']]]
240;[[['PF', 'apura', 'extravio', 'de', 'respiradores', 'da', 'Santa', 'Casa', 'de', 'Montes', 'Claros', 'MG'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['apura'], ['PF', 'apurar', 'extravio', 'de', 'respirador', 'de o', 'Santa', 'Casa', 'de', 'Montes', 'Claros', 'MG']]]
241;[[['Polícia', 'Federal', 'já', 'prendeu', 'doze', 'procurados', 'internacionais', 'em', '2021'], ['PROPN', 'PROPN', 'ADV', 'VERB', 'NUM', 'VERB', 'ADJ', 'ADP', 'NUM'], ['prendeu', 'procurados'], ['Polícia', 'Federal', 'já', 'prender', 'doze', 'procurar', 'internacional', 'em', '2021']]]
242;[[['PF', 'deflagra', 'a', 'Operação', 'Papel', 'Branco', 'e', 'desarticula', 'esquema', 'de', 'emissão', 'de', 'laudos', 'fraudulentos', 'em', 'Minas', 'Gerais'], ['PROPN', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN'], ['deflagra', 'desarticula'], ['PF', 'deflagrar', 'o', 'Operação', 'Papel', 'Branco', 'e', 'desarticular', 'esquema', 'de', 'emissão', 'de', 'laudo', 'fraudulento', 'em', 'Minas', 'Gerais']]]
243;[[['PF', 'prende', 'foragido', 'da', 'Justiça', 'em', 'Minas', 'Gerais'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['prende'], ['PF', 'prender', 'foragido', 'de o', 'justiça', 'em', 'Minas', 'Gerais']]]
244;[[['Polícia', 'Federal', 'e', 'Polícia', 'Militar', 'de', 'São', 'Paulo', 'realizam', 'a', 'apreensão', 'de', 'mais', 'de', '180', 'quilos', 'de', 'pasta', 'base', 'de', 'cocaína'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN'], ['realizam'], ['Polícia', 'Federal', 'e', 'Polícia', 'Militar', 'de', 'São', 'Paulo', 'realizar', 'o', 'apreensão', 'de', 'mais', 'de', '180', 'quilo', 'de', 'pasta', 'base', 'de', 'cocaína']]]
245;[[['PF', 'recupera', 'peças', 'arqueológicas', 'estrangeiras'], ['PROPN', 'VERB', 'NOUN', 'ADJ', 'ADJ'], ['recupera'], ['PF', 'recuperar', 'peça', 'arqueológico', 'estrangeiro']]]
246;[[['PF', 'desarticula', 'organização', 'criminosa', 'voltada', 'ao', 'tráfico', 'de', 'drogas', 'e', 'crimes', 'violentos', 'nos', 'estados', 'do', 'Acre', 'e', 'Mato', 'Grosso', 'do', 'Sul'], ['PROPN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'PROPN'], ['desarticula', 'voltada'], ['PF', 'desarticular', 'organização', 'criminoso', 'voltar', 'a o', 'tráfico', 'de', 'droga', 'e', 'crime', 'violento', 'em o', 'estado', 'de o', 'Acre', 'e', 'Mato', 'Grosso', 'de o', 'Sul']]]
247;[[['PF', 'deflagra', 'operação'], ['PROPN', 'VERB', 'NOUN'], ['deflagra'], ['PF', 'deflagrar', 'operação']], [['Desmascarados', 'para', 'apurar', 'possíveis', 'fraudes', 'em', 'licitação', 'no', 'RJ'], ['NOUN', 'SCONJ', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['apurar'], ['desmascarado', 'para', 'apurar', 'possível', 'fraude', 'em', 'licitação', 'em o', 'RJ']]]
248;[[['PF', 'apreende', 'droga', 'dentro', 'de', 'latas', 'de', 'compota', 'de', 'frutas'], ['PROPN', 'VERB', 'NOUN', 'ADV', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['apreende'], ['PF', 'apreender', 'droga', 'dentro', 'de', 'lata', 'de', 'compota', 'de', 'fruta']]]
